id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,uri
14,0.22256644070148468,-0.24513034522533417,-0.37628549337387085,-0.4915162920951843,-0.2644047737121582,-0.4273104667663574,-0.3748110830783844,0.2652687728404999,-0.15426208078861237,-0.14157794415950775,http://www.example.com/factory/knowledge_graph/ind#Event14
15,-0.15174798667430878,0.22874626517295837,-0.5323552489280701,-0.5455196499824524,-0.04214062541723251,0.31760144233703613,-0.12056116759777069,-0.1309187412261963,-0.15783372521400452,-0.4294429123401642,http://www.example.com/factory/knowledge_graph/ind#Event15
16,-0.4738122522830963,-0.5741856098175049,-0.30028289556503296,-0.3031924366950989,0.21952037513256073,-0.13513459265232086,-0.21923844516277313,-0.2994014620780945,0.07145796716213226,0.23335345089435577,http://www.example.com/factory/knowledge_graph/ind#Event16
17,-0.13188421726226807,-0.17039552330970764,-0.40566375851631165,-0.3620544672012329,-0.3590103089809418,0.5455225110054016,-0.07401251792907715,0.27786293625831604,0.00669049471616745,-0.38563159108161926,http://www.example.com/factory/knowledge_graph/ind#Event17
18,-0.31958919763565063,0.10082059353590012,-0.6134710311889648,-0.42877283692359924,0.03834899887442589,0.3378678560256958,0.0014345282688736916,-0.42399781942367554,-0.12259786576032639,0.13066460192203522,http://www.example.com/factory/knowledge_graph/ind#Event18
19,0.34368374943733215,0.30936717987060547,0.21570484340190887,0.0418940931558609,-0.23901550471782684,0.45170313119888306,-0.5761300325393677,0.1474802941083908,-0.11037054657936096,-0.3329681158065796,http://www.example.com/factory/knowledge_graph/ind#Event19
20,-0.1815457046031952,-0.1760650873184204,0.43916863203048706,-0.3504609167575836,-0.009618977084755898,0.08109969645738602,-0.7728133201599121,-0.03323521092534065,0.015102746896445751,0.12291228771209717,http://www.example.com/factory/knowledge_graph/ind#Event20
21,-0.08802718669176102,-0.3465637266635895,-0.03118746541440487,-0.5860552787780762,0.2073853611946106,0.1449030190706253,-0.03677530586719513,0.09468971192836761,0.6504104733467102,-0.1742221713066101,http://www.example.com/factory/knowledge_graph/ind#Event21
22,-0.06219887360930443,-0.4018051326274872,0.17135076224803925,-0.5587573647499084,0.1234922707080841,0.21191756427288055,0.018326256424188614,0.07368645817041397,0.6045666337013245,-0.24836932122707367,http://www.example.com/factory/knowledge_graph/ind#Event22
23,-0.0214848592877388,-0.3937145471572876,0.16790671646595,-0.5392638444900513,0.06966675072908401,0.17260858416557312,-0.011247671209275723,0.08945820480585098,0.6579806208610535,-0.22319072484970093,http://www.example.com/factory/knowledge_graph/ind#Event23
24,-0.04226266220211983,-0.3291923403739929,0.4273746609687805,-0.5703250169754028,0.2379472404718399,0.1264123022556305,0.038310710340738297,-0.019549446180462837,0.5358233451843262,-0.1427270472049713,http://www.example.com/factory/knowledge_graph/ind#Event24
25,0.19800782203674316,0.2807728350162506,-0.43387913703918457,0.16483406722545624,-0.34068021178245544,0.07693754136562347,-0.5401414036750793,-0.45258796215057373,-0.20580118894577026,0.07492072135210037,http://www.example.com/factory/knowledge_graph/ind#Event25
26,-0.5467951893806458,0.34907466173171997,0.08000041544437408,-0.237240731716156,-0.2923598289489746,0.3833816945552826,-0.5124756097793579,-0.10148131847381592,-0.05379994586110115,0.09054619818925858,http://www.example.com/factory/knowledge_graph/ind#Event26
27,-0.6182019114494324,-0.02014891244471073,0.32100242376327515,-0.3122544586658478,0.11829539388418198,0.39588066935539246,-0.32335224747657776,0.14387719333171844,0.17732492089271545,-0.2990955710411072,http://www.example.com/factory/knowledge_graph/ind#Event27
28,0.43219026923179626,-0.09934021532535553,-0.44910475611686707,0.28204864263534546,-0.02902098372578621,0.3058818578720093,-0.20663930475711823,-0.36935916543006897,-0.38675397634506226,0.31462031602859497,http://www.example.com/factory/knowledge_graph/ind#Event28
29,0.07151372730731964,0.20134414732456207,-0.32256102561950684,0.3157986104488373,-0.022321799769997597,0.5128940343856812,-0.33646348118782043,-0.4659344255924225,-0.3675522804260254,0.14702390134334564,http://www.example.com/factory/knowledge_graph/ind#Event29
30,0.10406468063592911,0.14181964099407196,-0.48968634009361267,0.005060242954641581,0.18923845887184143,0.7019925713539124,-0.2694838047027588,-0.29333600401878357,-0.19943225383758545,0.046838149428367615,http://www.example.com/factory/knowledge_graph/ind#Event30
31,-0.39729464054107666,0.30645695328712463,0.0012775938957929611,0.18178634345531464,-0.356343537569046,0.43048110604286194,-0.06884795427322388,-0.15071655809879303,0.2810373604297638,0.5444822907447815,http://www.example.com/factory/knowledge_graph/ind#Event31
32,0.5799390077590942,-0.5029854774475098,-0.3197091519832611,-0.26175567507743835,-0.39886564016342163,0.04585270583629608,0.05150597169995308,-0.06278692185878754,-0.006248726975172758,0.26854434609413147,http://www.example.com/factory/knowledge_graph/ind#Event32
33,-0.2880040109157562,-0.28597402572631836,-0.37709665298461914,-0.040105681866407394,0.013024445623159409,0.4507005214691162,-0.5674750208854675,-0.076985664665699,0.1125965565443039,-0.38409480452537537,http://www.example.com/factory/knowledge_graph/ind#Event33
34,-0.2538490891456604,-0.43809378147125244,-0.5556268692016602,-0.21827946603298187,-0.08319959789514542,0.4213407635688782,-0.42214155197143555,-0.09969542920589447,-0.08539175242185593,0.08592195808887482,http://www.example.com/factory/knowledge_graph/ind#Event34
35,-0.22863350808620453,-0.64009028673172,-0.32760441303253174,-0.4162571430206299,-0.1676211953163147,0.2652904689311981,0.14892396330833435,0.095904141664505,0.14325135946273804,0.327175110578537,http://www.example.com/factory/knowledge_graph/ind#Event35
36,-0.32479146122932434,-0.6935325264930725,-0.12750057876110077,-0.2663924992084503,-0.2250821888446808,0.2601645588874817,0.08289483189582825,0.0819370374083519,0.16194391250610352,0.4100525975227356,http://www.example.com/factory/knowledge_graph/ind#Event36
37,-0.206032857298851,0.28872236609458923,-0.3926502764225006,0.27626973390579224,-0.03355426341295242,0.5109130144119263,-0.34363728761672974,-0.46004796028137207,-0.22276483476161957,-0.04666557535529137,http://www.example.com/factory/knowledge_graph/ind#Event37
38,-0.3317278325557709,0.3827263414859772,-0.43994832038879395,0.1653863936662674,0.05375121906399727,0.520498514175415,-0.2748248279094696,-0.40935757756233215,-0.02464897930622101,-0.07107886672019958,http://www.example.com/factory/knowledge_graph/ind#Event38
39,-0.37611281871795654,0.23186098039150238,-0.44781941175460815,0.17281149327754974,-0.3028198182582855,0.6163235902786255,-0.2712978422641754,-0.16746152937412262,0.010117044672369957,0.032722994685173035,http://www.example.com/factory/knowledge_graph/ind#Event39
40,-0.04196632280945778,-0.024677416309714317,-0.4165995717048645,-0.08186618983745575,0.1872016340494156,0.4561312198638916,-0.4840848445892334,0.3838977515697479,0.2891394793987274,0.33008334040641785,http://www.example.com/factory/knowledge_graph/ind#Event40
41,-0.36086153984069824,0.322064071893692,-0.4379989206790924,0.04970981180667877,0.22450919449329376,0.14114521443843842,-0.15352414548397064,-0.6455556750297546,0.18860355019569397,-0.15978170931339264,http://www.example.com/factory/knowledge_graph/ind#Event41
42,-0.4401807487010956,0.3385768532752991,-0.20693597197532654,-0.013571393676102161,0.24648264050483704,0.05406901612877846,-0.2947508990764618,-0.6331019401550293,0.2887825667858124,-0.11760658770799637,http://www.example.com/factory/knowledge_graph/ind#Event42
43,-0.27146464586257935,0.013049185276031494,-0.3748551309108734,0.11209830641746521,0.3746544420719147,0.29785388708114624,0.06988072395324707,-0.6555393934249878,0.3191791772842407,-0.08649089932441711,http://www.example.com/factory/knowledge_graph/ind#Event43
44,0.5425354838371277,-0.0432274229824543,-0.42142370343208313,0.014398948289453983,-0.1790134757757187,0.2814681828022003,-0.30272793769836426,-0.2861022651195526,-0.3650609850883484,0.3285467326641083,http://www.example.com/factory/knowledge_graph/ind#Event44
45,-0.32710787653923035,-0.20175358653068542,-0.32718968391418457,-0.10939530283212662,0.2466709464788437,0.37758371233940125,-0.5152015686035156,-0.22907118499279022,-0.07319389283657074,0.45452821254730225,http://www.example.com/factory/knowledge_graph/ind#Event45
46,0.446428507566452,-0.2331620454788208,0.07668173313140869,0.052720263600349426,-0.1582355797290802,0.3597066104412079,-0.601140022277832,-0.13393281400203705,-0.32570013403892517,0.3128294050693512,http://www.example.com/factory/knowledge_graph/ind#Event46
47,0.6850886344909668,0.19426214694976807,-0.14848929643630981,-0.15577347576618195,-0.024925824254751205,-0.22398069500923157,0.29389023780822754,-0.4766809642314911,0.2867339253425598,-6.446712359320372e-05,http://www.example.com/factory/knowledge_graph/ind#Event47
48,0.10838500410318375,0.05475480109453201,-0.2022860199213028,-0.6145568490028381,0.3894452750682831,0.44648832082748413,-0.08338966220617294,-0.19364207983016968,0.3363052010536194,-0.24100443720817566,http://www.example.com/factory/knowledge_graph/ind#Event48
49,0.19240252673625946,0.3854174315929413,0.2007289081811905,-0.42809873819351196,-0.19212529063224792,-0.4278569221496582,-0.12465009838342667,-0.05330077186226845,0.38837552070617676,-0.4490948021411896,http://www.example.com/factory/knowledge_graph/ind#Event49
50,0.5243533849716187,-0.20377959311008453,-0.013666930608451366,-0.20156362652778625,0.5325706005096436,0.5016794800758362,0.07267259061336517,-0.19147692620754242,-0.013907316140830517,0.2554616928100586,http://www.example.com/factory/knowledge_graph/ind#Event50
51,-0.03742338344454765,-0.010388042777776718,-0.5093480944633484,0.11945684999227524,-0.1263485550880432,0.523816704750061,0.04570787400007248,-0.15107418596744537,0.5503602027893066,-0.3265412747859955,http://www.example.com/factory/knowledge_graph/ind#Event51
52,0.0488421656191349,0.5212879776954651,0.08883028477430344,0.13617318868637085,0.13185887038707733,0.3881133198738098,-0.45815369486808777,0.07338923960924149,-0.1142517700791359,-0.5505237579345703,http://www.example.com/factory/knowledge_graph/ind#Event52
53,-0.4053102433681488,-0.2910666763782501,0.020617276430130005,-0.30484411120414734,0.331286758184433,0.5418984293937683,-0.39865821599960327,-0.07566729187965393,-0.29930809140205383,-0.0021568844094872475,http://www.example.com/factory/knowledge_graph/ind#Event53
54,-0.4331684410572052,-0.29769620299339294,0.16378097236156464,-0.28227317333221436,0.28728747367858887,0.537651777267456,-0.43414029479026794,-0.09388314932584763,-0.21897746622562408,0.01982930488884449,http://www.example.com/factory/knowledge_graph/ind#Event54
55,-0.014740894548594952,0.06449946761131287,-0.6088883280754089,0.20474348962306976,-0.34600064158439636,0.42272406816482544,-0.4819020926952362,-0.09846516698598862,-0.19635412096977234,-0.06376218050718307,http://www.example.com/factory/knowledge_graph/ind#Event55
56,0.09103453904390335,0.03065366856753826,-0.22101753950119019,-0.46047404408454895,-0.4388071596622467,0.5979859232902527,0.2533685266971588,-0.037522073835134506,-0.3349207937717438,0.044424910098314285,http://www.example.com/factory/knowledge_graph/ind#Event56
57,0.4037998914718628,-0.13680486381053925,-0.5141520500183105,-0.18912607431411743,-0.3055398464202881,0.007060998119413853,0.25225457549095154,0.29555612802505493,0.39643657207489014,0.3414041996002197,http://www.example.com/factory/knowledge_graph/ind#Event57
58,0.41446587443351746,0.08785077929496765,0.13633184134960175,0.2044461965560913,0.4169359803199768,0.5313493013381958,0.032982684671878815,-0.2839064300060272,-0.348059743642807,-0.3179803788661957,http://www.example.com/factory/knowledge_graph/ind#Event58
59,-0.3087772727012634,0.19894663989543915,0.11328736692667007,-0.28142717480659485,-0.3271070122718811,-0.043046288192272186,-0.6822836399078369,0.02640271931886673,0.3612186014652252,-0.25981244444847107,http://www.example.com/factory/knowledge_graph/ind#Event59
60,-0.12852567434310913,-0.46157222986221313,-0.40798336267471313,0.3031071126461029,0.014483536593616009,0.26903361082077026,-0.4456685781478882,-0.2523652911186218,0.3886893391609192,0.16165010631084442,http://www.example.com/factory/knowledge_graph/ind#Event60
61,0.671938419342041,0.09389469027519226,-0.037237998098134995,0.08192373812198639,-0.05425252765417099,-0.3500269055366516,-0.41758814454078674,-0.15043920278549194,0.11484598368406296,-0.4426294267177582,http://www.example.com/factory/knowledge_graph/ind#Event61
62,-0.340284526348114,0.13808836042881012,0.0011280024191364646,-0.591122031211853,-0.1439516395330429,0.4993349313735962,-0.2613866925239563,0.25365325808525085,0.0003388313634786755,-0.33614104986190796,http://www.example.com/factory/knowledge_graph/ind#Event62
63,0.33540430665016174,-0.46062973141670227,0.3471783399581909,-0.3390483856201172,0.35495439171791077,-0.13961714506149292,-0.5294477343559265,0.05663498118519783,0.06611520051956177,0.08036331832408905,http://www.example.com/factory/knowledge_graph/ind#Event63
64,0.41773220896720886,-0.4065464735031128,0.013128990307450294,-0.2582211494445801,-0.16424565017223358,0.4629761874675751,-0.12036461383104324,0.19864603877067566,0.026208503171801567,-0.545353889465332,http://www.example.com/factory/knowledge_graph/ind#Event64
65,0.4387955367565155,-0.4886615574359894,0.03276069834828377,-0.18237271904945374,-0.2291150987148285,0.4572080969810486,-0.2211936116218567,0.21512609720230103,-0.1634862869977951,-0.38841813802719116,http://www.example.com/factory/knowledge_graph/ind#Event65
66,0.3203587234020233,-0.35615167021751404,0.1904073804616928,-0.2716265022754669,-0.17205531895160675,0.404006689786911,-0.2749374806880951,0.2992396354675293,0.11615510284900665,-0.537623405456543,http://www.example.com/factory/knowledge_graph/ind#Event66
67,-0.2865765392780304,-0.35728850960731506,0.15182174742221832,-0.08678722381591797,0.1764734983444214,0.6972938179969788,-0.4242548942565918,-0.013734905980527401,-0.20642416179180145,0.1395834982395172,http://www.example.com/factory/knowledge_graph/ind#Event67
68,0.5958613753318787,-0.3139818012714386,0.018451357260346413,0.5027711987495422,-0.08953173458576202,-0.2169836461544037,-0.12049103528261185,0.3674619793891907,0.09225983917713165,0.2830002009868622,http://www.example.com/factory/knowledge_graph/ind#Event68
69,0.10583853721618652,-0.483471155166626,-0.14867815375328064,0.238694429397583,0.13924682140350342,0.45180338621139526,-0.5951454639434814,-0.10998155176639557,-0.27554064989089966,-0.10119674354791641,http://www.example.com/factory/knowledge_graph/ind#Event69
70,0.13438273966312408,-0.38944095373153687,-0.27271148562431335,0.20769663155078888,0.0099027706310153,0.333987295627594,-0.7092183828353882,-0.045808661729097366,-0.29455330967903137,-0.09628685563802719,http://www.example.com/factory/knowledge_graph/ind#Event70
71,-0.31384149193763733,-0.3377178907394409,-0.2587452530860901,-0.42818543314933777,-0.30772796273231506,0.16651380062103271,-0.5388172268867493,0.09285784512758255,0.2545340061187744,-0.22583338618278503,http://www.example.com/factory/knowledge_graph/ind#Event71
72,0.15997588634490967,-0.47056713700294495,-0.3069581389427185,0.20661593973636627,-0.08952031284570694,0.12029590457677841,-0.7283436059951782,0.04377204179763794,-0.2472858428955078,0.005014020949602127,http://www.example.com/factory/knowledge_graph/ind#Event72
73,-0.39380353689193726,-0.07234418392181396,-0.22722740471363068,-0.5371315479278564,0.282256156206131,0.374062716960907,-0.3734636902809143,0.011436140164732933,-0.20170514285564423,-0.31568995118141174,http://www.example.com/factory/knowledge_graph/ind#Event73
74,0.23279227316379547,-0.3706586956977844,0.36940112709999084,-0.3670737147331238,0.18546327948570251,-0.1949581503868103,-0.2753140330314636,-0.29805049300193787,0.43550434708595276,-0.3324429988861084,http://www.example.com/factory/knowledge_graph/ind#Event74
75,-0.09502170234918594,-0.2798968255519867,0.20665132999420166,-0.6494446992874146,0.057761937379837036,0.32261666655540466,-0.08875834941864014,-0.038254234939813614,0.2855803072452545,-0.4998299181461334,http://www.example.com/factory/knowledge_graph/ind#Event75
76,-0.15269038081169128,-0.3050392270088196,0.4009508788585663,-0.6007177829742432,0.124416783452034,0.3214796185493469,-0.188158318400383,0.17514044046401978,0.1687672734260559,-0.38551828265190125,http://www.example.com/factory/knowledge_graph/ind#Event76
77,0.06511041522026062,-0.4908609986305237,-0.5387592911720276,0.10969153791666031,0.04634693264961243,0.4335346519947052,-0.2627931535243988,0.031236648559570312,0.4135892391204834,-0.14604787528514862,http://www.example.com/factory/knowledge_graph/ind#Event77
78,-0.3107101023197174,-0.06111918389797211,-0.4993865489959717,-0.05933180823922157,0.3667011260986328,0.0020639195572584867,-0.4700431823730469,-0.3703175485134125,0.3363753855228424,-0.20277675986289978,http://www.example.com/factory/knowledge_graph/ind#Event78
79,0.1965065747499466,-0.3881012201309204,-0.7635617256164551,-0.3246859312057495,-0.28316810727119446,0.06622161716222763,0.07599116861820221,-0.05478597432374954,-0.13890278339385986,-0.09836366027593613,http://www.example.com/factory/knowledge_graph/ind#Event79
80,0.4776535928249359,0.12144169211387634,-0.4712889790534973,-0.20372986793518066,-0.42273497581481934,0.0883886069059372,-0.33819544315338135,0.055408552289009094,-0.14467081427574158,-0.410592645406723,http://www.example.com/factory/knowledge_graph/ind#Event80
81,-0.2774354815483093,-0.046711090952157974,-0.43513405323028564,0.08775754272937775,0.29982155561447144,0.08038390427827835,-0.5305902361869812,-0.4295203685760498,0.3778502941131592,-0.13662144541740417,http://www.example.com/factory/knowledge_graph/ind#Event81
82,-0.29706934094429016,-0.15701958537101746,-0.23557916283607483,-0.107060506939888,-0.33101874589920044,0.33024168014526367,-0.6205462217330933,-0.1313992142677307,-0.13694730401039124,0.4247400760650635,http://www.example.com/factory/knowledge_graph/ind#Event82
83,-0.018764184787869453,0.1227831020951271,0.2857764959335327,-0.3993590176105499,0.08740490674972534,0.295729398727417,-0.40698158740997314,-0.3109912872314453,0.3162611424922943,-0.534743070602417,http://www.example.com/factory/knowledge_graph/ind#Event83
84,-0.03513288125395775,-0.18241217732429504,-0.3146706819534302,-0.34382298588752747,-0.20639432966709137,0.4967256188392639,-0.05323652923107147,0.31691774725914,0.5351354479789734,0.2632180452346802,http://www.example.com/factory/knowledge_graph/ind#Event84
85,-0.2560652494430542,0.06843574345111847,-0.2027074545621872,-0.37838858366012573,-0.07155977934598923,0.449141263961792,-0.23789815604686737,0.31766653060913086,0.5696892738342285,0.23785841464996338,http://www.example.com/factory/knowledge_graph/ind#Event85
86,-0.25641775131225586,0.3667989671230316,-0.6271865367889404,-0.0562206506729126,-0.19539542496204376,-0.09806614369153976,-0.20413537323474884,-0.4172990620136261,0.37234219908714294,-0.030657533556222916,http://www.example.com/factory/knowledge_graph/ind#Event86
87,-0.2574670612812042,0.1384078562259674,-0.6663309335708618,0.05832514539361,-0.26362696290016174,0.021417737007141113,-0.30417129397392273,-0.37105411291122437,0.4084566831588745,0.012608181685209274,http://www.example.com/factory/knowledge_graph/ind#Event87
88,-0.34157368540763855,-0.2840299904346466,-0.6100984215736389,-0.2314615696668625,-0.20562779903411865,-0.345894455909729,-0.1814822256565094,-0.19900839030742645,0.33430734276771545,0.17502142488956451,http://www.example.com/factory/knowledge_graph/ind#Event88
89,0.4163835644721985,0.1831049919128418,0.4774806499481201,-0.07395753264427185,-0.5016334652900696,0.5222121477127075,-0.04611491411924362,-0.07269790023565292,0.15937021374702454,-0.04987575486302376,http://www.example.com/factory/knowledge_graph/ind#Event89
90,0.23885641992092133,0.17350682616233826,0.29689744114875793,-0.5632370114326477,-0.13895830512046814,0.1464676409959793,-0.27612045407295227,-0.2901296615600586,-0.5188654661178589,-0.1925034523010254,http://www.example.com/factory/knowledge_graph/ind#Event90
91,0.37546494603157043,0.057112839072942734,0.2657526433467865,-0.42055246233940125,-0.20652443170547485,0.3220595121383667,-0.24026569724082947,-0.0515424869954586,-0.6306585073471069,0.061533235013484955,http://www.example.com/factory/knowledge_graph/ind#Event91
92,0.2817276120185852,0.2062375396490097,0.33731067180633545,-0.6165185570716858,-0.12284810841083527,0.13527560234069824,-0.3970511853694916,-0.21601144969463348,-0.36846911907196045,-0.1036863625049591,http://www.example.com/factory/knowledge_graph/ind#Event92
93,0.3230959475040436,-0.5084102749824524,0.20136140286922455,0.3943242132663727,-0.11854200065135956,0.2940801680088043,-0.4052982032299042,0.4178749620914459,0.04056679084897041,0.0047835432924330235,http://www.example.com/factory/knowledge_graph/ind#Event93
94,0.1442050337791443,-0.20713327825069427,-0.4258013665676117,-0.49509018659591675,-0.00020288105588406324,0.5460048913955688,-0.016442589461803436,0.09066321700811386,0.2947865128517151,-0.34112873673439026,http://www.example.com/factory/knowledge_graph/ind#Event94
95,0.007062012795358896,0.3679453432559967,0.2568321228027344,-0.16968289017677307,0.014859306626021862,0.534023106098175,-0.49509865045547485,-0.2320118099451065,-0.3898965120315552,-0.18286120891571045,http://www.example.com/factory/knowledge_graph/ind#Event95
96,0.02454705536365509,0.19738584756851196,0.3584672510623932,-0.13628682494163513,0.0801878497004509,0.609598696231842,-0.4108152985572815,-0.212533637881279,-0.3731212317943573,-0.2866416871547699,http://www.example.com/factory/knowledge_graph/ind#Event96
97,-0.38285377621650696,0.1418779194355011,-0.1819075345993042,-0.42199212312698364,-0.1585494577884674,0.2791407108306885,-0.3713345229625702,0.29541173577308655,0.4924522638320923,0.22671936452388763,http://www.example.com/factory/knowledge_graph/ind#Event97
98,-0.5007142424583435,0.09327778965234756,-0.3899272084236145,-0.33626192808151245,-0.32986658811569214,0.353615939617157,-0.2904994785785675,0.18897247314453125,0.13805943727493286,0.3200813829898834,http://www.example.com/factory/knowledge_graph/ind#Event98
99,-0.44552409648895264,0.010009833611547947,-0.5444874167442322,-0.22650651633739471,-0.39649513363838196,0.363793283700943,-0.21589216589927673,0.17009791731834412,-0.02234993688762188,0.2967156171798706,http://www.example.com/factory/knowledge_graph/ind#Event99
100,-0.34365490078926086,-0.15539777278900146,-0.5841624736785889,-0.06362190842628479,-0.3971090614795685,0.45043113827705383,-0.16299015283584595,0.05502746254205704,-0.1436392217874527,0.3188251256942749,http://www.example.com/factory/knowledge_graph/ind#Event100
101,-0.24457411468029022,-0.17406530678272247,-0.5762319564819336,-0.01947811432182789,-0.4631473422050476,0.4615725576877594,-0.20016536116600037,0.02547677606344223,-0.10447290539741516,0.3134923279285431,http://www.example.com/factory/knowledge_graph/ind#Event101
102,-0.29722580313682556,-0.1768251210451126,-0.5493627190589905,-0.03885391727089882,-0.517471194267273,0.2743194103240967,-0.1993280053138733,0.024702126160264015,-0.2029036283493042,0.39056551456451416,http://www.example.com/factory/knowledge_graph/ind#Event102
103,-0.4482538104057312,-0.1629587709903717,-0.0025690156035125256,-0.016803013160824776,0.3377009332180023,0.463136225938797,-0.2623891234397888,0.06354735046625137,0.3312545418739319,-0.5109511017799377,http://www.example.com/factory/knowledge_graph/ind#Event103
104,-0.35926109552383423,-0.554659903049469,-0.1186516210436821,-0.23242098093032837,0.08629199117422104,0.6440507173538208,-0.19347475469112396,0.1638096123933792,-0.04931110888719559,-0.07899869978427887,http://www.example.com/factory/knowledge_graph/ind#Event104
105,0.008184636943042278,-0.6848350167274475,-0.47379955649375916,-0.3280889391899109,-0.005180008709430695,-0.23260007798671722,-0.08308295160531998,-0.26419076323509216,0.13371364772319794,0.22382354736328125,http://www.example.com/factory/knowledge_graph/ind#Event105
106,-0.0763353556394577,-0.7045144438743591,-0.32722023129463196,-0.4533236026763916,-0.008443495258688927,-0.20286692678928375,-0.20717279613018036,-0.2041451334953308,0.08585236966609955,0.22817589342594147,http://www.example.com/factory/knowledge_graph/ind#Event106
107,0.16548913717269897,-0.3455958664417267,-0.1326865702867508,-0.5011753439903259,0.16855259239673615,0.43392136693000793,-0.1037101149559021,-0.051534540951251984,-0.3887431025505066,-0.4507370889186859,http://www.example.com/factory/knowledge_graph/ind#Event107
108,0.018809951841831207,-0.3336687982082367,-0.13636735081672668,0.281561940908432,0.37477099895477295,0.5248430967330933,-0.07294737547636032,-0.4943391680717468,0.3101199269294739,-0.16928566992282867,http://www.example.com/factory/knowledge_graph/ind#Event108
109,-0.2369534820318222,-0.030133910477161407,-0.16470785439014435,-0.5306574106216431,-0.4955920875072479,-0.30016401410102844,-0.3585568070411682,0.1928553730249405,0.32394203543663025,-0.16677632927894592,http://www.example.com/factory/knowledge_graph/ind#Event109
110,-0.2266646921634674,-0.1774541139602661,0.1111399307847023,-0.2941361665725708,-0.27705731987953186,-0.3034563660621643,-0.6289317607879639,0.23339809477329254,0.44110107421875,-0.06941509246826172,http://www.example.com/factory/knowledge_graph/ind#Event110
111,-0.11737046390771866,-0.07799503207206726,-0.4572713077068329,-0.22258204221725464,-0.3437168598175049,0.6686193346977234,0.28039467334747314,0.07093505561351776,0.1188882365822792,-0.24191026389598846,http://www.example.com/factory/knowledge_graph/ind#Event111
